TF	target
Gfi1b	HAX1
NR2F1	HAX1
YY1	HAX1
MAFF	IL6R
MAFG	IL6R
E2F1	IL6R
MAFK	IL6R
ESR2	IL6R
NEUROD1	IL6R
NRL	IL6R
ETV6	IL6R
BACH2	IL6R
ZNF263	IL6R
PAX5	IL6R
Bach1	IL6R
TCF7L1	IL6R
Tcf7	IL6R
TCF7L2	IL6R
Mafb	IL6R
ZNF24	UBE2Q1
STAT3	UBE2Q1
STAT1	UBE2Q1
Klf1	UBE2Q1
Stat4	UBE2Q1
REST	UBE2Q1
E2F1	UBE2Q1
NFYB	UBE2Q1
CTCFL	UBE2Q1
RORB	UBE2Q1
SMAD2	UBE2Q1
Ddit3	UBE2Q1
RORC	UBE2Q1
Sox3	UBE2Q1
RBPJ	UBE2Q1
SOX10	UBE2Q1
ZNF263	UBE2Q1
Zfx	UBE2Q1
IRF2	UBE2Q1
CTCF	UBE2Q1
CREB3L1	UBE2Q1
FOXH1	UBE2Q1
EWSR1-FLI1	UBE2Q1
Nr2e3	UBE2Q1
NFIX	PMVK
HIC2	PMVK
Hic1	PMVK
NFIA	PMVK
ZNF384	PMVK
ETV6	PMVK
GLI2	PMVK
PKNOX2	PMVK
TGIF1	PMVK
FOXC2	PMVK
IRF3	PMVK
ESR1	PMVK
Hand1	PMVK
IRF1	PMVK
CEBPD	PMVK
CEBPE	PMVK
CEBPG	PMVK
CEBPB	PMVK
FOXP2	PMVK
Foxd3	PMVK
ESR2	PMVK
SRY	PMVK
Foxo1	PMVK
PBX3	PMVK
SMAD2	PMVK
HLTF	PMVK
Sox3	PMVK
SOX15	PMVK
Smad4	PMVK
Gfi1b	PMVK
SPIC	PMVK
GATA1	PMVK
PPARG	PMVK
Foxj3	PMVK
STAT1	PMVK
EWSR1-FLI1	PMVK
Nr1h3	PMVK
Stat4	PBXIP1
MEF2A	PBXIP1
MEF2D	PBXIP1
MEF2B	PBXIP1
Nr2f6(var	PBXIP1
TBP	PBXIP1
MEF2C	PBXIP1
Hoxc9	PBXIP1
ELF5	PBXIP1
Nfe2l2	PBXIP1
MAF	PBXIP1
RREB1	PBXIP1
LEF1	PBXIP1
ZNF263	PBXIP1
ELF3	PBXIP1
PROP1	PBXIP1
TCF7L2	PBXIP1
Tcf7	PBXIP1
Hoxa9	PBXIP1
KLF4	LOC101928120
Klf1	LOC101928120
Klf12	LOC101928120
KLF9	LOC101928120
SP8	LOC101928120
SP3	LOC101928120
KLF16	LOC101928120
RREB1	LOC101928120
KLF5	LOC101928120
PLAG1	LOC101928120
SPIB	LOC101928120
PPARA	LOC101928120
NFIC	LOC101928120
MZF1	LOC101928120
Pparg	LOC101928120
NR2C2	LOC101928120
SP2	SHC1
SP2	CKS1B
NR4A2	SHC1
NR1A4	SHC1
E2F6	SHC1
INSM1	CKS1B
Klf1	SHC1
Spz1	SHC1
GLIS2	CKS1B
GLIS3	CKS1B
ZIC1	CKS1B
KLF9	SHC1
RORA(var	SHC1
ZNF740	SHC1
NFYB	CKS1B
CTCFL	CKS1B
EGR1	CKS1B
Phox2b	SHC1
SP8	SHC1
SP8	CKS1B
KLF14	CKS1B
Nr2f6(var	SHC1
EGR4	SHC1
EGR4	CKS1B
SP1	SHC1
SP3	SHC1
KLF16	SHC1
SP1	CKS1B
SP3	CKS1B
KLF16	CKS1B
MZF1(var	SHC1
MZF1(var	CKS1B
MZF1	SHC1
RORB	SHC1
RREB1	SHC1
HINFP	CKS1B
KLF5	SHC1
KLF5	CKS1B
RORC	SHC1
Nr5a2	CKS1B
ZBTB33	SHC1
ZIC4	CKS1B
ZIC3	CKS1B
SP4	CKS1B
Pparg	CKS1B
NR2C2	CKS1B
Rarg(var	SHC1
ZNF263	SHC1
ZNF263	CKS1B
PAX5	CKS1B
CTCF	CKS1B
NFYA	CKS1B
EGR3	CKS1B
EWSR1-FLI1	SHC1
EWSR1-FLI1	CKS1B
SP2	FLAD1
E2F6	FLAD1
HNF4G	FLAD1
IRF1	FLAD1
ZNF740	FLAD1
NFIC	FLAD1
SP8	FLAD1
EBF1	FLAD1
FOXP2	FLAD1
ELF5	FLAD1
EGR4	FLAD1
ZNF384	FLAD1
SP1	FLAD1
SP3	FLAD1
KLF16	FLAD1
MZF1	FLAD1
Foxo1	FLAD1
RREB1	FLAD1
KLF5	FLAD1
TFAP2B(var	FLAD1
RBPJ	FLAD1
Smad4	FLAD1
SPIC	FLAD1
SPI1	FLAD1
Hnf4a	FLAD1
ZNF263	FLAD1
EGR3	FLAD1
EWSR1-FLI1	FLAD1
E2F6	ZBTB7B
REST	ZBTB7B
ASCL1	ZBTB7B
Gabpa	ZBTB7B
MZF1(var	ZBTB7B
NFKB2	ZBTB7B
MZF1	ZBTB7B
NEUROD1	ZBTB7B
Nr2e1	ZBTB7B
ETV6	ZBTB7B
ETS1	ZBTB7B
ERF	ZBTB7B
ELK4	ZBTB7B
ZBTB7A	ZBTB7B
ZNF263	ZBTB7B
ZIC3	ZBTB7B
CTCF	ZBTB7B
EWSR1-FLI1	ZBTB7B
ZIC1	ZBTB7B
THAP1	EFNA4
TFAP2B	EFNA4
TFAP2C	EFNA4
TFAP2A(var	EFNA4
SREBF1	EFNA4
ESR2	EFNA4
KLF5	EFNA4
Nr5a2	EFNA4
Znf423	EFNA4
Spz1	SLC50A1
FOXA1	SLC50A1
Pax2	SLC50A1
GATA3	SLC50A1
GATA5	SLC50A1
ZNF384	SLC50A1
Foxa2	SLC50A1
FOXB1	SLC50A1
FOXC1	SLC50A1
PAX5	SLC50A1
Zfx	SLC50A1
GATA6	SLC50A1
Gata4	SLC50A1
PBX2	SLC50A1
Mecom	SLC50A1
Foxd3	KRTCAP2
Six3	GBAP1
FOXC2	GBAP1
PBX2	GBAP1
SP2	GBAP1
TBX21	GBAP1
STAT3	GBAP1
SIX1	GBAP1
MAFF	GBAP1
Tcf12	GBAP1
Myog	GBAP1
FOXA1	GBAP1
ASCL1	GBAP1
MAFK	GBAP1
IRF1	GBAP1
SREBF2	GBAP1
CEBPD	GBAP1
CEBPE	GBAP1
CEBPG	GBAP1
CEBPB	GBAP1
TFAP2B(var	GBAP1
TFAP2C(var	GBAP1
TFAP2A	GBAP1
SIX2	GBAP1
TBX19	GBAP1
Myod1	GBAP1
Stat5a	GBAP1
T	GBAP1
POU4F2	GBAP1
ZNF384	GBAP1
SP1	GBAP1
Ascl2	GBAP1
NHLH1	GBAP1
PBX3	GBAP1
TFAP2A(var	GBAP1
Foxa2	GBAP1
FOXB1	GBAP1
FOXC1	GBAP1
Gfi1b	GBAP1
SP4	GBAP1
NRF1	GBAP1
ZNF263	GBAP1
SRF	GBAP1
Rarb	GBAP1
Bach1	GBAP1
ZNF410	GBAP1
Foxj3	GBAP1
EOMES	GBAP1
POU3F4	GBAP1
YY1	GBAP1
PROX1	GBAP1
ZIC1	GBAP1
SP2	GBA
Spz1	GBA
MEF2A	GBA
MEF2D	GBA
MEF2B	GBA
NFKB1	GBA
NFKB2	GBA
CTCFL	GBA
SREBF2	GBA
CEBPD	GBA
CEBPE	GBA
CEBPG	GBA
CEBPB	GBA
TFE3	GBA
SP8	GBA
KLF14	GBA
Nr2f6(var	GBA
MEF2C	GBA
ZNF384	GBA
SP1	GBA
KLF16	GBA
TFAP2C(var	GBA
TFAP2A(var	GBA
KLF5	GBA
ZIC4	GBA
ZIC3	GBA
Znf423	GBA
SP4	GBA
ZNF263	GBA
Zfx	GBA
Rarb	GBA
NR2F1	GBA
CTCF	GBA
ZIC1	GBA
ESR1	HCN3
MYBL1	HCN3
MAFF	HCN3
MAX	HCN3
CTCFL	HCN3
CDX2	HCN3
HOXD11	HCN3
HOXC10	HCN3
ESR2	HCN3
ZBTB7B	HCN3
HOXA10	HCN3
HOXC12	HCN3
HOXD12	HCN3
HOXC11	HCN3
RORB	HCN3
Hoxa11	HCN3
NR2F2	HCN3
RORA	HCN3
ZIC4	HCN3
Rarg(var	HCN3
NR2F1	HCN3
CTCF	HCN3
YY1	HCN3
CDX1	HCN3
Nr1h3	HCN3
NR4A2	HCN3
ZIC1	HCN3
INSM1	FDPS
MAFF	FDPS
GSC2	FDPS
MAFK	FDPS
IRF1	FDPS
Rxra	FDPS
Gfi1	FDPS
ZNF143	FDPS
SOX9	FDPS
MEF2C	FDPS
Pou5f1	FDPS
Tcf21	FDPS
POU2F2	FDPS
MZF1	FDPS
Ascl2	FDPS
MYF6	FDPS
NEUROD1	FDPS
HLTF	FDPS
OTX2	FDPS
Gfi1b	FDPS
Dmbx1	FDPS
ZNF263	FDPS
TWIST1	FDPS
VDR	FDPS
STAT1	FDPS
Nr2e3	FDPS
NR1H2	FDPS
TAL1	FDPS
ZNF24	RUSC1-AS1
Lhx3	RUSC1-AS1
Sox5	RUSC1-AS1
Pou2f3	RUSC1-AS1
IRF3	RUSC1-AS1
Hoxd8	RUSC1-AS1
Arid3b	RUSC1-AS1
Stat4	RUSC1-AS1
RAX2	RUSC1-AS1
NKX6-1	RUSC1-AS1
LMX1A	RUSC1-AS1
Shox2	RUSC1-AS1
Lhx4	RUSC1-AS1
NKX6-2	RUSC1-AS1
ISX	RUSC1-AS1
SHOX	RUSC1-AS1
UNCX	RUSC1-AS1
LMX1B	RUSC1-AS1
PRRX1	RUSC1-AS1
POU6F1	RUSC1-AS1
GSX2	RUSC1-AS1
ALX3	RUSC1-AS1
LHX6	RUSC1-AS1
RAX	RUSC1-AS1
GSX1	RUSC1-AS1
MIXL1	RUSC1-AS1
NOTO	RUSC1-AS1
MNX1	RUSC1-AS1
EHF	RUSC1-AS1
HNF1A	RUSC1-AS1
Alx4	RUSC1-AS1
Alx1	RUSC1-AS1
Arx	RUSC1-AS1
Hoxd3	RUSC1-AS1
Arid3a	RUSC1-AS1
SOX9	RUSC1-AS1
Phox2b	RUSC1-AS1
PHOX2A	RUSC1-AS1
PROP1	RUSC1-AS1
POU4F1	RUSC1-AS1
POU4F2	RUSC1-AS1
POU4F3	RUSC1-AS1
ELF5	RUSC1-AS1
ZNF384	RUSC1-AS1
mix-a	RUSC1-AS1
Sox2	RUSC1-AS1
ETV6	RUSC1-AS1
POU3F3	RUSC1-AS1
HNF1B	RUSC1-AS1
SPIC	RUSC1-AS1
SOX15	RUSC1-AS1
SOX13	RUSC1-AS1
ELF3	RUSC1-AS1
PAX7	RUSC1-AS1
EWSR1-FLI1	RUSC1-AS1
SPI1	RUSC1-AS1
POU5F1B	RUSC1-AS1
POU3F4	RUSC1-AS1
SOX4	RUSC1-AS1
MZF1	RUSC1-AS1
GRHL1	RUSC1-AS1
LIN54	RUSC1-AS1
Sox11	RUSC1-AS1
IRF7	RUSC1-AS1
GRHL2	RUSC1-AS1
NFIC	ASH1L
NFIX	ASH1L
NR2F2	ASH1L
NR4A1	ASH1L
Rarg(var	ASH1L
Nr1h3	ASH1L
NR4A2	ASH1L
ZBTB18	ASH1L
ONECUT3	ASH1L
ONECUT2	ASH1L
SIX1	ASH1L
SIX2	ASH1L
CLOCK	ASH1L
Twist2	ASH1L
DMRT3	ASH1L
ZNF384	ASH1L
TEF	ASH1L
JUND(var	ASH1L
KLF9	MSTO1
BCL6B	MSTO1
Alx4	MSTO1
Alx1	MSTO1
Arx	MSTO1
IRF1	MSTO1
Arid3a	MSTO1
DMRT3	MSTO1
RARA	MSTO1
FOXP2	MSTO1
TBP	MSTO1
ZSCAN4	MSTO1
ZNF384	MSTO1
Foxd3	MSTO1
Sox2	MSTO1
RREB1	MSTO1
GRHL1	MSTO1
RARA(var	MSTO1
Rarb(var	MSTO1
Sox3	MSTO1
SOX15	MSTO1
HMBOX1	MSTO1
Pparg	MSTO1
Rarg(var	MSTO1
SOX10	MSTO1
Foxj3	MSTO1
STAT1	MSTO1
IRF7	MSTO1
Nr2e3	MSTO1
GRHL2	MSTO1
USF2	YY1AP1
Hand1	YY1AP1
BHLHE41	YY1AP1
Srebf1(var	YY1AP1
TFEC	YY1AP1
SREBF2(var	YY1AP1
TFEB	YY1AP1
MITF	YY1AP1
HSF4	YY1AP1
HSF1	YY1AP1
HSF2	YY1AP1
TFE3	YY1AP1
MZF1(var	YY1AP1
NEUROD1	YY1AP1
TWIST1	YY1AP1
USF1	YY1AP1
TCF7L2	YY1AP1
MAFG	YY1AP1
Sox5	YY1AP1
Rfx1	YY1AP1
IRF1	YY1AP1
ZNF384	YY1AP1
Foxd3	YY1AP1
SRY	YY1AP1
Sox11	YY1AP1
SOX21	YY1AP1
IRF2	YY1AP1
ZBTB18	MSTO2P
TWIST1	MSTO2P
ZNF24	MSTO2P
FOXC2	MSTO2P
ESR1	MSTO2P
Hoxd8	MSTO2P
ONECUT3	MSTO2P
ONECUT2	MSTO2P
FOXF2	MSTO2P
NFIC	MSTO2P
FOXA1	MSTO2P
MEF2A	MSTO2P
MEF2D	MSTO2P
HNF1A	MSTO2P
IRF1	MSTO2P
POU4F1	MSTO2P
MEF2C	MSTO2P
POU4F2	MSTO2P
POU4F3	MSTO2P
SREBF1	MSTO2P
Nkx2-5(var	MSTO2P
NRL	MSTO2P
Foxa2	MSTO2P
Foxd3	MSTO2P
FOXB1	MSTO2P
FOXC1	MSTO2P
PROP1	MSTO2P
Gfi1b	MSTO2P
ZNF263	MSTO2P
Foxj3	MSTO2P
STAT1	MSTO2P
IRF7	MSTO2P
Mafb	MSTO2P
RARA	MSTO2P
ZNF263	GON4L
SP2	KHDC4
E2F6	KHDC4
Spz1	KHDC4
NFKB1	KHDC4
NFKB2	KHDC4
THAP1	KHDC4
Srebf1(var	KHDC4
SREBF2(var	KHDC4
Nr2f6(var	KHDC4
POU5F1	KHDC4
SP1	KHDC4
Nkx2-5(var	KHDC4
Rarg	KHDC4
POU2F2	KHDC4
CREB1	KHDC4
SCRT1	KHDC4
Pparg	KHDC4
FOSL2	KHDC4
Rarg(var	KHDC4
NR2F1	KHDC4
SCRT2	KHDC4
USF1	KHDC4
YY1	KHDC4
Nr1h3	KHDC4
ZBTB18	LOC107985209
TWIST1	LOC107985209
Spz1	LOC107985209
Tcf12	LOC107985209
Myog	LOC107985209
MZF1(var	LOC107985209
MZF1	LOC107985209
ZNF263	LOC107985209
SCRT2	LOC107985209
SPIB	LOC107985209
FOSL1	LAMTOR2
FOS	LAMTOR2
JUND	LAMTOR2
Tcf12	LAMTOR2
Myog	LAMTOR2
ASCL1	LAMTOR2
ZNF740	LAMTOR2
SP8	LAMTOR2
KLF14	LAMTOR2
JUN(var	LAMTOR2
EGR4	LAMTOR2
Nfe2l2	LAMTOR2
SP3	LAMTOR2
MZF1(var	LAMTOR2
ZBTB7B	LAMTOR2
MZF1	LAMTOR2
Ascl2	LAMTOR2
KLF5	LAMTOR2
BATF	LAMTOR2
FOSL2	LAMTOR2
Bach1	LAMTOR2
SPI1	LAMTOR2
FOXC2	SLC25A44
Dlx3	SLC25A44
VSX2	SLC25A44
Lhx8	SLC25A44
DLX6	SLC25A44
LBX1	SLC25A44
VSX1	SLC25A44
VAX2	SLC25A44
PAX4	SLC25A44
VAX1	SLC25A44
Dlx4	SLC25A44
EN1	SLC25A44
PDX1	SLC25A44
POU5F1B	SLC25A44
POU3F4	SLC25A44
Hoxb5	SLC25A44
Hoxd3	SLC25A44
Pou2f3	SLC25A44
ESX1	SLC25A44
EVX1	SLC25A44
EMX2	SLC25A44
MEOX1	SLC25A44
LBX2	SLC25A44
GBX1	SLC25A44
MEOX2	SLC25A44
LHX6	SLC25A44
RAX	SLC25A44
LHX2	SLC25A44
HOXB2	SLC25A44
HOXB3	SLC25A44
HOXA2	SLC25A44
EN2	SLC25A44
MIXL1	SLC25A44
EMX1	SLC25A44
EVX2	SLC25A44
NOTO	SLC25A44
GBX2	SLC25A44
HESX1	SLC25A44
Dlx1	SLC25A44
Arid3b	SLC25A44
HLF	SLC25A44
DBP	SLC25A44
ONECUT3	SLC25A44
FOXF2	SLC25A44
ONECUT2	SLC25A44
RAX2	SLC25A44
LHX9	SLC25A44
Shox2	SLC25A44
Prrx2	SLC25A44
ISX	SLC25A44
SHOX	SLC25A44
UNCX	SLC25A44
LMX1B	SLC25A44
PRRX1	SLC25A44
GSX2	SLC25A44
MNX1	SLC25A44
MEF2A	SLC25A44
MEF2D	SLC25A44
MEF2B	SLC25A44
POU1F1	SLC25A44
HOXB13	SLC25A44
NFYB	SLC25A44
POU3F2	SLC25A44
POU3F1	SLC25A44
Arid3a	SLC25A44
Nobox	SLC25A44
POU5F1	SLC25A44
MEF2C	SLC25A44
SOX4	SLC25A44
Dux	SLC25A44
POU2F1	SLC25A44
JUND(var	SLC25A44
POU3F3	SLC25A44
FOXC1	SLC25A44
JUN	SLC25A44
SOX10	SLC25A44
DUXA	SLC25A44
Sox11	SLC25A44
SOX21	SLC25A44
Sox1	SLC25A44
Foxj3	SLC25A44
POU6F2	SLC25A44
Atf3	SLC25A44
PBX2	SLC25A44
NFYA	SLC25A44
Mecom	SLC25A44
RUNX3	SLC25A44
DUX4	SLC25A44
Nkx2-5	SLC25A44
KLF4	PMF1-BGLAP
E2F6	PMF1-BGLAP
RARA	PMF1
RARA(var	PMF1
Rarb(var	PMF1
TBX5	PMF1-BGLAP
Pparg	PMF1
NR2C2	PMF1
ZNF263	PMF1
SPIB	PMF1
EWSR1-FLI1	PMF1
Bcl6	PMF1
Six3	PMF1
FOXC2	PMF1
SP2	PMF1
STAT3	PMF1
NFKB1	PMF1
NFKB2	PMF1
BCL6B	PMF1
HOXB13	PMF1
IRF1	PMF1
PRDM1	PMF1
ZNF354C	PMF1
HSF4	PMF1
HSF1	PMF1
HSF2	PMF1
ZNF143	PMF1
POU4F1	PMF1
ZNF384	PMF1
SP1	PMF1
MZF1	PMF1
RREB1	PMF1
STAT1	PMF1
Foxd3	PMF1
FOXC1	PMF1
TBX5	PMF1
POU4F3	PMF1
Dlx3	BGLAP
BSX	BGLAP
MSX2	BGLAP
MSX1	BGLAP
RAX2	BGLAP
LHX9	BGLAP
DLX6	BGLAP
LBX1	BGLAP
Shox2	BGLAP
BARX1	BGLAP
NKX6-2	BGLAP
Prrx2	BGLAP
ISX	BGLAP
Dlx4	BGLAP
EN1	BGLAP
SHOX	BGLAP
UNCX	BGLAP
PRRX1	BGLAP
Msx3	BGLAP
FOSL1	BGLAP
ESX1	BGLAP
GSX2	BGLAP
LBX2	BGLAP
ALX3	BGLAP
RAX	BGLAP
LHX2	BGLAP
GSX1	BGLAP
Barhl1	BGLAP
MIXL1	BGLAP
MNX1	BGLAP
GBX2	BGLAP
HESX1	BGLAP
HOXB13	BGLAP
HOXD13	BGLAP
Hoxd9	BGLAP
HOXA13	BGLAP
IRF1	BGLAP
Hoxd3	BGLAP
Arid3a	BGLAP
Hmx1	BGLAP
Hmx3	BGLAP
Hmx2	BGLAP
Nobox	BGLAP
ZNF384	BGLAP
HOXA10	BGLAP
FOSB	BGLAP
STAT1	BGLAP
TEAD2	BGLAP
E2F2	BGLAP
Nkx2-5	BGLAP
TBP	SMG5
Stat6	SMG5
Arid5a	SMG5
PBX1	SMG5
MAFK	SMG5
ZNF354C	TMEM79
MSC	SMG5
Nr2f6(var	TMEM79
Rarg	TMEM79
Foxo1	SMG5
RREB1	TMEM79
Nr2e1	SMG5
NRL	SMG5
RARA	TMEM79
RBPJ	SMG5
SP4	SMG5
Zfx	TMEM79
Rarb	TMEM79
NR2F1	TMEM79
Mecom	SMG5
Nr1h3	TMEM79
Hoxa9	SMG5
FOXC2	TSACC
Crx	TSACC
FOXP2	TSACC
SRY	TSACC
Foxd3	TSACC
Sox3	TSACC
Gfi1b	TSACC
SPIC	TSACC
Dmbx1	TSACC
Foxj3	TSACC
Znf423	TSACC
E2F1	TSACC
E2F3	TSACC
ZNF24	MEF2D
SP2	MEF2D
IRF3	MEF2D
KLF4	MEF2D
E2F6	MEF2D
Spz1	MEF2D
GCM2	MEF2D
ASCL1	MEF2D
ZEB1	MEF2D
ID4	MEF2D
TCF3	MEF2D
TCF4	MEF2D
SP1	MEF2D
PKNOX1	MEF2D
MZF1	MEF2D
Foxo1	MEF2D
RREB1	MEF2D
PBX3	MEF2D
ZNF263	MEF2D
SNAI2	MEF2D
RARA	MEF2D
STAT3	MEF2D
Rfx1	MEF2D
RFX4	MEF2D
ESR1	MEF2D
THAP1	MEF2D
MAFK	MEF2D
IRF1	MEF2D
SREBF2	MEF2D
FOXP2	MEF2D
SREBF1	MEF2D
ZNF384	MEF2D
Foxd3	MEF2D
PKNOX2	MEF2D
TGIF2	MEF2D
Ddit3	MEF2D
Sox6	MEF2D
Sox3	MEF2D
Gfi1b	MEF2D
Pparg	MEF2D
MEIS2	MEF2D
MEIS3	MEF2D
SOX10	MEF2D
LEF1	MEF2D
TCF7L2	MEF2D
FOXP2	NAXE
ZNF384	NAXE
STAT1	NAXE
Arid3a	BCAN
NFIC	BCAN
Hmx1	BCAN
Hmx3	BCAN
Hmx2	BCAN
ZSCAN4	BCAN
SPIC	BCAN
SPI1	BCAN
ZNF263	BCAN
ZNF410	BCAN
STAT3	ISG20L2
STAT1	ISG20L2
Stat4	ISG20L2
Bcl6	ISG20L2
BCL6B	ISG20L2
Stat5a	ISG20L2
MEF2C	ISG20L2
ZNF384	ISG20L2
MZF1	ISG20L2
TBX20	MRPL24
CUX1	MRPL24
CUX2	MRPL24
E2F6	MRPL24
INSM1	MRPL24
REST	MRPL24
Tcf12	MRPL24
Myog	MRPL24
ASCL1	MRPL24
TFAP2B(var	MRPL24
TFAP2C(var	MRPL24
TFAP2A	MRPL24
TBX19	MRPL24
Myod1	MRPL24
GATA2	MRPL24
Gata1	MRPL24
T	MRPL24
RARA	MRPL24
GATA3	MRPL24
GATA5	MRPL24
MZF1(var	MRPL24
Ascl2	MRPL24
NHLH1	MRPL24
SMAD2	MRPL24
ETV6	MRPL24
SPIC	MRPL24
ZNF263	MRPL24
GATA6	MRPL24
Gata4	MRPL24
Mecom	MRPL24
PROX1	MRPL24
Znf423	MRPL24
Hoxa9	MRPL24
Stat4	PRCC
IRF1	PRCC
NFIA	PRCC
CEBPG	PRCC
CEBPB	PRCC
STAT1	PRCC
SCRT1	PRCC
BATF	PRCC
LEF1	PRCC
GATA6	PRCC
IRF2	PRCC
SCRT2	PRCC
RELB	PRCC
ZBTB18	HDGF
TWIST1	HDGF
MAFF	HDGF
Hand1	HDGF
ZEB1	HDGF
IRF1	HDGF
ID4	HDGF
TCF3	HDGF
TCF4	HDGF
ZNF354C	HDGF
SIX2	HDGF
GATA2	HDGF
Gata1	HDGF
MEF2C	HDGF
GATA3	HDGF
GATA5	HDGF
ZNF384	HDGF
FIGLA	HDGF
LIN54	HDGF
GATA6	HDGF
Sox11	HDGF
ZNF410	HDGF
Gata4	HDGF
IRF2	HDGF
CTCF	HDGF
STAT1	HDGF
SNAI2	HDGF
FOXC2	SH2D2A
MSX2	SH2D2A
MSX1	SH2D2A
ISL2	SH2D2A
Dlx2	SH2D2A
BARX1	SH2D2A
EN1	SH2D2A
PDX1	SH2D2A
Msx3	SH2D2A
IRF1	SH2D2A
PRDM1	SH2D2A
Nobox	SH2D2A
POU4F1	SH2D2A
ZSCAN4	SH2D2A
ZNF384	SH2D2A
TBR1	SH2D2A
Foxo1	SH2D2A
Foxd3	SH2D2A
FOXB1	SH2D2A
FOXC1	SH2D2A
Barhl1	SH2D2A
MNX1	SH2D2A
GBX2	SH2D2A
IRF5	SH2D2A
Foxj3	SH2D2A
Arid5a	SH2D2A
STAT1	SH2D2A
ZNF282	SH2D2A
POU4F3	SH2D2A
RELB	SH2D2A
PKNOX1	LRRC71
PKNOX2	LRRC71
TGIF2	LRRC71
TGIF1	LRRC71
Dux	LRRC71
MEIS2	LRRC71
MEIS3	LRRC71
MAFG	LRRC71
Sox5	ARHGEF11
IRF1	ARHGEF11
MEF2C	ARHGEF11
ZNF384	ARHGEF11
SRY	ARHGEF11
STAT1	ARHGEF11
TEAD3	ARHGEF11
TEAD1	ARHGEF11
TEAD4	ARHGEF11
SPIB	ARHGEF11
ZBTB18	ETV3
TWIST1	ETV3
TBX20	ETV3
Pou2f3	ETV3
PPARA	ETV3
Klf1	ETV3
POU3F1	ETV3
NEUROG2	ETV3
MSC	ETV3
OLIG1	ETV3
Ascl2	ETV3
Atoh1	ETV3
MYF6	ETV3
OLIG3	ETV3
Hmx1	ETV3
DMRT3	ETV3
Stat6	ETV3
Tcf21	ETV3
NEUROD1	ETV3
BARX1	ETV3
RBPJ	ETV3
TBX5	ETV3
VDR	ETV3
STAT1	ETV3
TGIF1	ETV3
TAL1	ETV3
Nkx2-5	ETV3
ZNF24	DUSP23
FOXC2	DUSP23
Sox5	DUSP23
VSX2	DUSP23
NKX6-1	DUSP23
LMX1A	DUSP23
VSX1	DUSP23
VAX2	DUSP23
Lhx4	DUSP23
NKX6-2	DUSP23
VAX1	DUSP23
LMX1B	DUSP23
Pou2f3	DUSP23
MSX2	DUSP23
MSX1	DUSP23
ISL2	DUSP23
Dlx2	DUSP23
BARX1	DUSP23
EN1	DUSP23
PDX1	DUSP23
Msx3	DUSP23
PPARA	DUSP23
RXRB	DUSP23
RXRG	DUSP23
Arid3b	DUSP23
Stat4	DUSP23
ONECUT3	DUSP23
ONECUT2	DUSP23
GLIS3	DUSP23
FOXA1	DUSP23
HNF1A	DUSP23
Hand1	DUSP23
HNF4G	DUSP23
Pparg	DUSP23
NR2C2	DUSP23
Alx4	DUSP23
Alx1	DUSP23
Rxra	DUSP23
Nr2f6	DUSP23
GBX1	DUSP23
HOXB3	DUSP23
Barhl1	DUSP23
GBX2	DUSP23
SREBF2	DUSP23
SREBF1	DUSP23
Gfi1	DUSP23
MEF2D	DUSP23
BARHL2	DUSP23
Nobox	DUSP23
FOXP2	DUSP23
POU4F1	DUSP23
MEF2C	DUSP23
POU4F2	DUSP23
POU4F3	DUSP23
Nkx2-5(var	DUSP23
Pou5f1	DUSP23
mix-a	DUSP23
SRY	DUSP23
HOXB2	DUSP23
EMX1	DUSP23
EVX2	DUSP23
MNX1	DUSP23
Dlx1	DUSP23
Ahr	DUSP23
Foxa2	DUSP23
Foxd3	DUSP23
Sox3	DUSP23
RBPJ	DUSP23
Gfi1b	DUSP23
VENTX	DUSP23
MEIS2	DUSP23
MEIS3	DUSP23
PAX5	DUSP23
GATA1	DUSP23
GATA6	DUSP23
STAT1	DUSP23
SPIB	DUSP23
NR4A2	DUSP23
NR1H2	DUSP23
Sox5	TAGLN2
TP63	TAGLN2
TP73	TAGLN2
TP53	TAGLN2
NFIA	TAGLN2
SOX8	TAGLN2
POU4F1	TAGLN2
MZF1	TAGLN2
RREB1	TAGLN2
HNF1B	TAGLN2
HOXC10	TAGLN2
POU6F2	TAGLN2
IRF7	TAGLN2
HOXD12	TAGLN2
HOXC13	TAGLN2
ZNF282	TAGLN2
POU4F3	TAGLN2
TEAD3	PIGM
THAP1	PIGM
HIC2	PIGM
CTCFL	PIGM
TEAD1	PIGM
TEAD4	PIGM
RARA	PIGM
MZF1	PIGM
RARA(var	PIGM
KLF5	PIGM
MEIS2	PIGM
MEIS3	PIGM
ZNF263	PIGM
Zfx	PIGM
CTCF	PIGM
NR2C2	PIGM
MEIS1	PIGM
TEAD2	PIGM
FOSL1	IGSF8
FOS	IGSF8
JUND	IGSF8
FOSL2	IGSF8
E2F6	IGSF8
Tcf12	IGSF8
Myog	IGSF8
IRF1	IGSF8
JUNB	IGSF8
CTCFL	IGSF8
Myod1	IGSF8
MSC	IGSF8
Ascl2	IGSF8
FIGLA	IGSF8
TFAP4	IGSF8
JUN(var	IGSF8
NKX2-8	IGSF8
MAF	IGSF8
Tcf21	IGSF8
NKX2-3	IGSF8
PBX3	IGSF8
SMAD2	IGSF8
KLF5	IGSF8
BACH2	IGSF8
BATF	IGSF8
Gfi1b	IGSF8
LEF1	IGSF8
ZNF263	IGSF8
